0.436,-5149
0.437,-5145
0.438,-5142
0.439,-5143
0.44,-5140
0.441,-5144
0.442,-5127
0.443,-5151
0.444,-5141
0.445,-5143
0.446,-5134
0.447,-5152
0.448,-5155
0.449,-5160
0.45,-5155
0.451,-5146
0.452,-5149
0.453,-5152
0.454,-5149
0.455,-5136
0.456,-5145
0.457,-5142
0.458,-5142
0.459,-5145
0.46,-5146
0.461,-5143
0.462,-5153
0.463,-5159
0.464,-5160
0.465,-5152
0.466,-5154
0.467,-5155
0.468,-5146
0.469,-5150
0.47,-5148
0.471,-5150
0.472,-5152
0.473,-5152
0.474,-5150
0.475,-5147
0.476,-5149
0.477,-5156
0.478,-5147
0.479,-5145
0.48,-5143
0.481,-5138
0.482,-5144
0.483,-5133
0.484,-5145
0.485,-5133
0.486,-5136
0.487,-5127
0.488,-5147
0.489,-5137
0.49,-5139
0.491,-5135
0.492,-5137
0.493,-5136
0.494,-5133
0.495,-5143
0.496,-5144
0.497,-5138
0.498,-5137
0.499,-5135
0.5,-5143
0.501,-5141
0.502,-5145
0.503,-5153
0.504,-5152
0.505,-5144
0.506,-5144
0.507,-5141
0.508,-5150
0.509,-5149
0.51,-5139
0.511,-5135
0.512,-5150
0.513,-5150
0.514,-5161
0.515,-5159
0.516,-5139
0.517,-5145
0.518,-5149
0.519,-5143
0.52,-5149
0.521,-5145
0.522,-5145
0.523,-5151
0.524,-5153
0.525,-5163
0.526,-5144
0.527,-5158
0.528,-5154
0.529,-5144
0.53,-5148
0.531,-5148
0.532,-5141
0.533,-5130
0.534,-5145
0.535,-5128
0.536,-5141
0.537,-5144
0.538,-5145
0.539,-5144
0.54,-5142
0.541,-5143
0.542,-5143
0.543,-5147
0.544,-5137
0.545,-5141
0.546,-5147
0.547,-5136
0.548,-5154
0.549,-5158
0.55,-5148
0.551,-5144
0.552,-5166
0.553,-5146
0.554,-5155
0.555,-5138
0.556,-5141
0.557,-5147
0.558,-5152
0.559,-5142
0.56,-5155
0.561,-5145
0.562,-5148
0.563,-5150
0.564,-5151
0.565,-5151
0.566,-5153
0.567,-5152
0.568,-5143
0.569,-5147
0.57,-5154
0.571,-5141
0.572,-5141
0.573,-5137
0.574,-5143
0.575,-5145
0.576,-5142
0.577,-5148
0.578,-5127
0.579,-5136
0.58,-5145
0.581,-5130
0.582,-5126
0.583,-5134
0.584,-5133
0.585,-5152
0.586,-5131
0.587,-5134
0.588,-5131
0.589,-5132
0.59,-5145
0.591,-5152
0.592,-5131
0.593,-5145
0.594,-5149
0.595,-5142
0.596,-5148
0.597,-5147
0.598,-5140
0.599,-5140
0.6,-5135
0.601,-5154
0.602,-5149
0.603,-5160
0.604,-5162
0.605,-5147
0.606,-5140
0.607,-5135
0.608,-5152
0.609,-5152
0.61,-5150
0.611,-5155
0.612,-5164
0.613,-5155
0.614,-5149
0.615,-5163
0.616,-5158
0.617,-5156
0.618,-5156
0.619,-5136
0.62,-5141
0.621,-5138
0.622,-5138
0.623,-5140
0.624,-5142
0.625,-5141
0.626,-5128
0.627,-5138
0.628,-5147
0.629,-5135
0.63,-5137
0.631,-5147
0.632,-5156
0.633,-5142
0.634,-5157
0.635,-5157
0.636,-5158
0.637,-5165
0.638,-5146
0.639,-5145
0.64,-5159
0.641,-5154
0.642,-5149
0.643,-5150
0.644,-5146
0.645,-5143
0.646,-5145
0.647,-5162
0.648,-5144
0.649,-5161
0.65,-5157
0.651,-5148
0.652,-5147
0.653,-5160
0.654,-5145
0.655,-5138
0.656,-5139
0.657,-5154
0.658,-5149
0.659,-5146
0.66,-5139
0.661,-5141
0.662,-5151
0.663,-5149
0.664,-5140
0.665,-5150
0.666,-5150
0.667,-5154
0.668,-5140
0.669,-5153
0.67,-5136
0.671,-5157
0.672,-5146
0.673,-5148
0.674,-5152
0.675,-5152
0.676,-5164
0.677,-5155
0.678,-5140
0.679,-5139
0.68,-5133
0.681,-5153
0.682,-5149
0.683,-5157
0.684,-5152
0.685,-5142
0.686,-5156
0.687,-5140
0.688,-5152
0.689,-5139
0.69,-5157
0.691,-5150
0.692,-5144
0.693,-5151
0.694,-5146
0.695,-5136
0.696,-5144
0.697,-5143
0.698,-5141
0.699,-5151
0.7,-5154
0.701,-5150
0.702,-5150
0.703,-5145
0.704,-5157
0.705,-5152
0.706,-5152
0.707,-5153
0.708,-5157
0.709,-5154
0.71,-5155
0.711,-5143
0.712,-5157
0.713,-5155
0.714,-5149
0.715,-5156
0.716,-5144
0.717,-5140
0.718,-5145
0.719,-5154
0.72,-5161
0.721,-5149
0.722,-5152
0.723,-5161
0.724,-5149
0.725,-5137
0.726,-5155
0.727,-5153
0.728,-5147
0.729,-5151
0.73,-5154
0.731,-5158
0.732,-5147
0.733,-5157
0.734,-5156
0.735,-5154
0.736,-5147
0.737,-5161
0.738,-5156
0.739,-5155
0.74,-5159
0.741,-5167
0.742,-5158
0.743,-5170
0.744,-5164
0.745,-5156
0.746,-5148
0.747,-5156
0.748,-5152
0.749,-5145
0.75,-5149
0.751,-5157
0.752,-5144
0.753,-5156
0.754,-5143
0.755,-5155
0.756,-5143
0.757,-5137
0.758,-5153
0.759,-5135
0.76,-5144
0.761,-5152
0.762,-5152
0.763,-5141
0.764,-5149
0.765,-5134
0.766,-5155
0.767,-5150
0.768,-5152
0.769,-5152
0.77,-5158
0.771,-5146
0.772,-5155
0.773,-5155
0.774,-5156
0.775,-5164
0.776,-5165
0.777,-5152
0.778,-5156
0.779,-5153
0.78,-5151
0.781,-5141
0.782,-5148
0.783,-5144
0.784,-5143
0.785,-5146
0.786,-5142
0.787,-5146
0.788,-5145
0.789,-5140
0.79,-5152
0.791,-5153
0.792,-5143
0.793,-5152
0.794,-5162
0.795,-5155
0.796,-5141
0.797,-5154
0.798,-5154
0.799,-5151
0.8,-5167
0.801,-5156
0.802,-5151
0.803,-5161
0.804,-5152
0.805,-5150
0.806,-5150
0.807,-5146
0.808,-5155
0.809,-5157
0.81,-5153
0.811,-5152
0.812,-5146
0.813,-5143
0.814,-5152
0.815,-5145
0.816,-5135
0.817,-5140
0.818,-5141
0.819,-5145
0.82,-5142
0.821,-5142
0.822,-5148
0.823,-5151
0.824,-5146
0.825,-5144
0.826,-5142
0.827,-5145
0.828,-5146
0.829,-5134
0.83,-5158
0.831,-5151
0.832,-5146
0.833,-5149
0.834,-5152
0.835,-5151
0.836,-5153
0.837,-5148
0.838,-5158
0.839,-5164
0.84,-5143
0.841,-5154
0.842,-5141
0.843,-5140
0.844,-5139
0.845,-5139
0.846,-5160
0.847,-5160
0.848,-5168
0.849,-5152
0.85,-5149
0.851,-5143
0.852,-5154
0.853,-5150
0.854,-5162
0.855,-5157
0.856,-5157
0.857,-5157
0.858,-5150
0.859,-5154
0.86,-5144
0.861,-5142
0.862,-5137
0.863,-5144
0.864,-5151
0.865,-5141
0.866,-5134
0.867,-5144
0.868,-5145
0.869,-5148
0.87,-5140
0.871,-5136
0.872,-5143
0.873,-5138
0.874,-5141
0.875,-5139
0.876,-5145
0.877,-5141
0.878,-5134
0.879,-5132
0.88,-5141
0.881,-5131
0.882,-5149
0.883,-5142
0.884,-5136
0.885,-5134
0.886,-5144
0.887,-5160
0.888,-5147
0.889,-5145
0.89,-5152
0.891,-5148
0.892,-5133
0.893,-5134
0.894,-5147
0.895,-5147
0.896,-5143
0.897,-5145
0.898,-5147
0.899,-5140
0.9,-5155
0.901,-5146
0.902,-5155
0.903,-5154
0.904,-5142
0.905,-5138
0.906,-5153
0.907,-5151
0.908,-5139
0.909,-5145
0.91,-5160
0.911,-5149
0.912,-5146
0.913,-5131
0.914,-5128
0.915,-5145
0.916,-5140
0.917,-5133
0.918,-5141
0.919,-5145
0.92,-5144
0.921,-5132
0.922,-5142
0.923,-5137
0.924,-5135
0.925,-5148
0.926,-5141
0.927,-5142
0.928,-5139
0.929,-5138
0.93,-5137
0.931,-5130
0.932,-5139
0.933,-5154
0.934,-5148
0.935,-5144
0.936,-5159
0.937,-5149
0.938,-5137
0.939,-5138
0.94,-5139
0.941,-5145
0.942,-5138
0.943,-5138
0.944,-5144
0.945,-5144
0.946,-5127
0.947,-5148
0.948,-5142
0.949,-5154
0.95,-5145
0.951,-5155
0.952,-5144
0.953,-5149
0.954,-5147
0.955,-5153
0.956,-5143
0.957,-5153
0.958,-5146
0.959,-5149
0.96,-5153
0.961,-5140
0.962,-5143
0.963,-5141
0.964,-5133
0.965,-5151
0.966,-5148
0.967,-5149
0.968,-5134
0.969,-5133
0.97,-5137
0.971,-5142
0.972,-5149
0.973,-5148
0.974,-5137
0.975,-5141
0.976,-5149
0.977,-5147
0.978,-5141
0.979,-5149
0.98,-5146
0.981,-5137
0.982,-5138
0.983,-5147
0.984,-5154
0.985,-5142
0.986,-5153
0.987,-5154
0.988,-5143
0.989,-5145
0.99,-5145
0.991,-5145
0.992,-5155
0.993,-5143
0.994,-5138
0.995,-5144
0.996,-5137
0.997,-5139
0.998,-5158
0.999,-5140
1,-5147
1.001,-5140
1.002,-5158
1.003,-5154
1.004,-5135
1.005,-5145
1.006,-5147
1.007,-5143
1.008,-5144
1.009,-5137
1.01,-5134
1.011,-5144
1.012,-5138
1.013,-5133
1.014,-5144
1.015,-5117
1.016,-5149
1.017,-5143
1.018,-5133
1.019,-5141
1.02,-5132
1.021,-5147
1.022,-5137
1.023,-5139
1.024,-5133
1.025,-5139
1.026,-5137
1.027,-5151
1.028,-5143
1.029,-5142
1.03,-5149
1.031,-5147
1.032,-5141
1.033,-5149
1.034,-5147
1.035,-5152
1.036,-5158
1.037,-5153
1.038,-5146
1.039,-5161
1.04,-5138
1.041,-5133
1.042,-5151
1.043,-5153
1.044,-5146
1.045,-5153
1.046,-5148
1.047,-5155
1.048,-5137
1.049,-5147
1.05,-5148
1.051,-5147
1.052,-5144
1.053,-5154
1.054,-5159
1.055,-5164
1.056,-5147
1.057,-5156
1.058,-5152
1.059,-5140
1.06,-5142
1.061,-5150
1.062,-5150
1.063,-5144
1.064,-5154
1.065,-5148
1.066,-5157
1.067,-5161
1.068,-5143
1.069,-5152
1.07,-5140
1.071,-5161
1.072,-5157
1.073,-5152
1.074,-5145
1.075,-5138
1.076,-5154
1.077,-5146
1.078,-5141
1.079,-5142
1.08,-5147
1.081,-5132
1.082,-5140
1.083,-5150
1.084,-5145
1.085,-5145
1.086,-5139
1.087,-5134
1.088,-5149
1.089,-5146
1.09,-5156
1.091,-5153
1.092,-5130
1.093,-5139
1.094,-5140
1.095,-5126
1.096,-5133
1.097,-5133
1.098,-5142
1.099,-5135
1.1,-5129
1.101,-5141
1.102,-5147
1.103,-5146
1.104,-5151
1.105,-5160
1.106,-5146
1.107,-5143
1.108,-5158
1.109,-5156
1.11,-5148
1.111,-5150
1.112,-5156
1.113,-5158
1.114,-5152
1.115,-5150
1.116,-5145
1.117,-5161
1.118,-5150
1.119,-5154
1.12,-5152
1.121,-5154
1.122,-5153
1.123,-5155
1.124,-5143
1.125,-5147
1.126,-5149
1.127,-5133
1.128,-5147
1.129,-5132
1.13,-5137
1.131,-5138
1.132,-5139
1.133,-5145
1.134,-5140
1.135,-5145
1.136,-5143
1.137,-5148
1.138,-5141
1.139,-5147
1.14,-5140
1.141,-5134
1.142,-5140
1.143,-5140
1.144,-5149
1.145,-5155
1.146,-5150
1.147,-5149
1.148,-5163
1.149,-5156
1.15,-5148
1.151,-5143
1.152,-5151
1.153,-5156
1.154,-5159
1.155,-5147
1.156,-5155
1.157,-5146
1.158,-5154
1.159,-5150
1.16,-5152
1.161,-5152
1.162,-5153
1.163,-5156
1.164,-5143
1.165,-5161
1.166,-5155
1.167,-5160
1.168,-5154
1.169,-5148
1.17,-5147
1.171,-5163
1.172,-5142
1.173,-5153
1.174,-5149
1.175,-5151
1.176,-5136
1.177,-5139
1.178,-5136
1.179,-5150
1.18,-5151
1.181,-5147
1.182,-5140
1.183,-5147
1.184,-5154
1.185,-5152
1.186,-5147
1.187,-5155
1.188,-5143
1.189,-5133
1.19,-5152
1.191,-5150
1.192,-5134
1.193,-5149
1.194,-5135
1.195,-5140
1.196,-5146
1.197,-5145
1.198,-5141
1.199,-5136
1.2,-5128
1.201,-5137
1.202,-5152
1.203,-5158
1.204,-5153
1.205,-5157
1.206,-5147
1.207,-5153
1.208,-5158
1.209,-5147
1.21,-5159
1.211,-5141
1.212,-5160
1.213,-5156
1.214,-5155
1.215,-5158
1.216,-5149
1.217,-5143
1.218,-5143
1.219,-5166
1.22,-5154
1.221,-5151
1.222,-5156
1.223,-5151
1.224,-5145
1.225,-5149
1.226,-5162
1.227,-5157
1.228,-5144
1.229,-5152
1.23,-5150
1.231,-5145
1.232,-5147
1.233,-5151
1.234,-5143
1.235,-5133
1.236,-5148
1.237,-5148
1.238,-5136
1.239,-5141
1.24,-5138
1.241,-5147
1.242,-5152
1.243,-5158
1.244,-5148
1.245,-5152
1.246,-5156
1.247,-5159
1.248,-5143
1.249,-5143
1.25,-5163
1.251,-5154
1.252,-5157
1.253,-5157
1.254,-5143
1.255,-5147
1.256,-5134
1.257,-5141
1.258,-5151
1.259,-5139
1.26,-5139
1.261,-5129
1.262,-5151
1.263,-5149
1.264,-5139
1.265,-5138
1.266,-5134
1.267,-5135
1.268,-5149
1.269,-5128
1.27,-5137
1.271,-5146
1.272,-5157
1.273,-5150
1.274,-5149
1.275,-5149
1.276,-5153
1.277,-5155
1.278,-5149
1.279,-5142
1.28,-5142
1.281,-5139
1.282,-5140
1.283,-5129
1.284,-5136
1.285,-5133
1.286,-5147
1.287,-5140
1.288,-5142
1.289,-5131
1.29,-5133
1.291,-5143
1.292,-5157
1.293,-5144
1.294,-5149
1.295,-5142
1.296,-5146
1.297,-5145
1.298,-5157
1.299,-5144
1.3,-5151
1.301,-5153
1.302,-5146
1.303,-5153
1.304,-5164
1.305,-5158
1.306,-5159
1.307,-5143
1.308,-5152
1.309,-5138
1.31,-5145
1.311,-5147
1.312,-5150
1.313,-5147
1.314,-5139
1.315,-5156
1.316,-5145
1.317,-5137
1.318,-5146
1.319,-5144
1.32,-5148
1.321,-5141
1.322,-5137
1.323,-5147
1.324,-5152
1.325,-5147
1.326,-5131
1.327,-5134
1.328,-5136
1.329,-5141
1.33,-5147
1.331,-5145
1.332,-5144
1.333,-5157
1.334,-5147
1.335,-5147
1.336,-5152
1.337,-5158
1.338,-5146
1.339,-5148
1.34,-5135
1.341,-5129
1.342,-5130
1.343,-5129
1.344,-5132
1.345,-5138
1.346,-5139
1.347,-5135
1.348,-5140
1.349,-5144
1.35,-5142
1.351,-5154
1.352,-5140
1.353,-5144
1.354,-5131
1.355,-5134
1.356,-5127
1.357,-5135
1.358,-5141
1.359,-5141
1.36,-5143
1.361,-5157
1.362,-5161
1.363,-5168
1.364,-5158
1.365,-5148
1.366,-5160
1.367,-5149
1.368,-5149
1.369,-5145
1.37,-5150
1.371,-5153
1.372,-5150
1.373,-5139
1.374,-5154
1.375,-5149
1.376,-5143
1.377,-5151
1.378,-5143
1.379,-5143
1.38,-5158
1.381,-5148
1.382,-5148
1.383,-5150
1.384,-5160
1.385,-5143
1.386,-5145
1.387,-5148
1.388,-5165
1.389,-5158
1.39,-5149
1.391,-5158
1.392,-5147
1.393,-5137
1.394,-5149
1.395,-5149
1.396,-5148
1.397,-5128
1.398,-5135
1.399,-5135
1.4,-5142
1.401,-5138
1.402,-5143
1.403,-5137
1.404,-5127
1.405,-5132
1.406,-5126
1.407,-5136
1.408,-5133
1.409,-5138
1.41,-5144
1.411,-5143
1.412,-5134
1.413,-5144
1.414,-5143
1.415,-5141
1.416,-5146
1.417,-5142
1.418,-5131
1.419,-5124
1.42,-5145
1.421,-5149
1.422,-5137
1.423,-5154
1.424,-5139
1.425,-5144
1.426,-5143
1.427,-5125
1.428,-5144
1.429,-5146
1.43,-5145
1.431,-5147
1.432,-5142
1.433,-5157
1.434,-5149
1.435,-5160
1.436,-5166
1.437,-5153
1.438,-5144
1.439,-5147
1.44,-5146
1.441,-5158
1.442,-5139
1.443,-5151
1.444,-5150
1.445,-5147
1.446,-5159
1.447,-5158
1.448,-5161
1.449,-5145
1.45,-5136
1.451,-5123
1.452,-5146
1.453,-5143
1.454,-5147
1.455,-5151
1.456,-5149
1.457,-5126
1.458,-5148
1.459,-5142
1.46,-5148
1.461,-5144
1.462,-5144
1.463,-5145
1.464,-5159
1.465,-5148
1.466,-5143
1.467,-5146
1.468,-5150
1.469,-5135
1.47,-5140
1.471,-5151
1.472,-5143
1.473,-5130
1.474,-5147
1.475,-5147
1.476,-5137
1.477,-5139
1.478,-5153
1.479,-5144
1.48,-5149
1.481,-5149
1.482,-5143
1.483,-5136
1.484,-5132
1.485,-5124
1.486,-5145
1.487,-5144
1.488,-5150
1.489,-5139
1.49,-5136
1.491,-5149
1.492,-5138
1.493,-5140
1.494,-5129
1.495,-5133
1.496,-5134
1.497,-5144
1.498,-5145
1.499,-5133
1.5,-5138
1.501,-5152
1.502,-5152
1.503,-5161
1.504,-5162
1.505,-5149
1.506,-5159
1.507,-5158
1.508,-5136
1.509,-5149
1.51,-5150
1.511,-5156
1.512,-5137
1.513,-5149
1.514,-5153
1.515,-5143
1.516,-5145
1.517,-5151
1.518,-5149
1.519,-5155
1.52,-5164
1.521,-5143
1.522,-5138
1.523,-5157
1.524,-5151
1.525,-5162
1.526,-5155
1.527,-5160
1.528,-5155
1.529,-5145
1.53,-5151
1.531,-5151
1.532,-5158
1.533,-5144
1.534,-5151
1.535,-5145
1.536,-5157
1.537,-5156
1.538,-5156
1.539,-5154
1.54,-5132
1.541,-5152
1.542,-5158
1.543,-5145
1.544,-5134
1.545,-5135
1.546,-5140
1.547,-5138
1.548,-5131
1.549,-5143
1.55,-5140
1.551,-5132
1.552,-5153
1.553,-5137
1.554,-5149
1.555,-5151
1.556,-5139
1.557,-5147
1.558,-5144
1.559,-5168
1.56,-5159
1.561,-5153
1.562,-5146
1.563,-5146
1.564,-5155
1.565,-5168
1.566,-5166
1.567,-5161
1.568,-5150
1.569,-5147
1.57,-5156
1.571,-5146
1.572,-5146
1.573,-5148
1.574,-5158
1.575,-5162
1.576,-5145
1.577,-5143
1.578,-5155
1.579,-5147
1.58,-5153
1.581,-5162
1.582,-5148
1.583,-5155
1.584,-5154
1.585,-5145
1.586,-5152
1.587,-5154
1.588,-5143
1.589,-5160
1.59,-5142
1.591,-5145
1.592,-5148
1.593,-5139
1.594,-5140
1.595,-5142
1.596,-5147
1.597,-5138
1.598,-5153
1.599,-5147
1.6,-5137
1.601,-5144
1.602,-5156
1.603,-5143
1.604,-5143
1.605,-5142
1.606,-5145
1.607,-5141
1.608,-5151
1.609,-5134
1.61,-5137
1.611,-5132
1.612,-5146
1.613,-5160
1.614,-5161
1.615,-5159
1.616,-5156
1.617,-5155
1.618,-5138
1.619,-5148
1.62,-5157
1.621,-5149
1.622,-5148
1.623,-5150
1.624,-5144
1.625,-5141
1.626,-5139
1.627,-5148
1.628,-5161
1.629,-5139
1.63,-5143
1.631,-5144
1.632,-5145
1.633,-5144
1.634,-5133
1.635,-5140
1.636,-5145
1.637,-5148
1.638,-5138
1.639,-5135
1.64,-5143
1.641,-5147
1.642,-5141
1.643,-5154
1.644,-5136
1.645,-5156
1.646,-5152
1.647,-5145
1.648,-5149
1.649,-5153
1.65,-5145
1.651,-5138
1.652,-5160
1.653,-5152
1.654,-5140
1.655,-5140
1.656,-5141
1.657,-5139
1.658,-5143
1.659,-5137
1.66,-5138
1.661,-5153
1.662,-5139
1.663,-5137
1.664,-5149
1.665,-5152
1.666,-5142
1.667,-5141
1.668,-5136
1.669,-5138
1.67,-5141
1.671,-5142
1.672,-5146
1.673,-5146
1.674,-5148
1.675,-5135
1.676,-5136
1.677,-5143
1.678,-5150
1.679,-5147
1.68,-5132
1.681,-5143
1.682,-5153
1.683,-5139
1.684,-5146
1.685,-5143
1.686,-5131
1.687,-5143
1.688,-5147
1.689,-5145
1.69,-5144
1.691,-5151
1.692,-5152
1.693,-5147
1.694,-5153
1.695,-5140
1.696,-5153
1.697,-5161
1.698,-5156
1.699,-5156
1.7,-5153
1.701,-5155
1.702,-5143
1.703,-5153
1.704,-5148
1.705,-5163
1.706,-5147
1.707,-5144
1.708,-5142
1.709,-5152
1.71,-5137
1.711,-5141
1.712,-5147
1.713,-5147
1.714,-5153
1.715,-5141
1.716,-5146
1.717,-5159
1.718,-5148
1.719,-5142
1.72,-5142
1.721,-5158
1.722,-5150
1.723,-5145
1.724,-5155
1.725,-5153
1.726,-5156
1.727,-5146
1.728,-5151
1.729,-5155
1.73,-5155
1.731,-5150
1.732,-5153
1.733,-5162
1.734,-5169
1.735,-5161
1.736,-5163
1.737,-5159
1.738,-5154
1.739,-5159
1.74,-5149
1.741,-5144
1.742,-5157
1.743,-5147
1.744,-5148
1.745,-5152
1.746,-5149
1.747,-5141
1.748,-5149
1.749,-5158
